session_id,item_id
737,214833800
742,214539845
742,214539842
742,214539845
742,214539845
742,214587643
826,214753505
826,214753505
827,214820190
827,214820190
827,214820190
827,214820190
827,214820190
827,214820190
827,214820190
827,214820190
827,214820186
827,214711087
827,214711082
827,214711082
827,214711087
827,214711087
827,214711318
827,214684734
827,214820190
827,214820186
827,214820186
827,214820186
827,214820190
827,214820190
827,214820190
827,214711087
827,214819406
827,214718396
827,214684730
827,214684730
827,214820190
827,214684730
827,214820190
827,214711087
827,214711078
827,214711078
827,214684730
827,214711078
827,214711087
827,214711408
827,214820190
827,214684730
827,214718398
838,214601040
838,214601040
838,214601040
838,214601042
841,214716930
841,214716930
841,214716930
841,214716935
841,214832653
841,214832655
841,214832653
841,214832653
873,214820252
873,214717312
873,214820252
877,214826816
877,214826816
877,214826608
877,214826608
877,214821277
877,214821290
877,214821290
877,214826801
877,214691426
877,214664919
877,214664919
877,214687685
877,214536502
877,214826747
877,214712107
877,214838503
899,214710075
899,214829257
899,214710075
899,214710075
932,214826906
932,214826906
932,214826906
932,214826955
932,214826955
932,214826627
932,214826627
932,214800262
932,214709741
932,214709741
932,214819738
932,214819738
932,214819738
937,214841006
937,214841006
954,214827020
954,214827020
954,214821272
954,214821272
954,214821272
954,214821272
954,214827030
954,214827030
959,214821373
959,214821373
959,214821373
959,214748287
959,214821373
959,214821373
959,214821373
959,214821373
959,214577302
959,214577302
959,214642560
959,214642560
966,214545935
966,214545935
966,214716982
966,214716982
966,214826878
986,214601805
986,214601805
1018,214545928
1018,214545928
1018,214545928
1018,214545928
1018,214545928
1018,214545928
1018,214545928
1021,214835900
1021,214838462
1046,214717507
1046,214826829
1046,214819468
1046,214716937
1046,214716939
1046,214550366
1046,214791682
1046,214711322
1046,214669899
1046,214669790
1046,214595994
1046,214712681
1046,214712844
1046,214826833
1046,214709666
1046,214581551
1046,214712137
1046,214696997
1046,214819762
1046,214743335
1046,214602802
1046,214819719
1046,214554431
1046,214668270
1046,214707883
1046,214717003
1046,214819468
1046,214716937
1052,214551890
1052,214551890
1052,214551890
1112,214685820
1112,214819410
1112,214819410
1128,214698581
1128,214698577
1128,214698581
1128,214698577
1128,214698581
1128,214698577
1128,214698581
1128,214698581
1167,214535006
1167,214535038
1167,214535006
1167,214535038
1167,214840762
1167,214840762
1187,214826715
1187,214826606
1187,214826606
1187,214826606
1187,214826606
1218,214725508
1218,214725508
1218,214725508
1218,214725508
1218,214725508
1218,214820231
1253,214678526
1253,214678526
1253,214678526
1253,214678526
1253,214678526
1253,214678526
1253,214678526
1253,214678526
1274,214688668
1274,214691117
1274,214691117
1311,214534241
1311,214534241
1311,214534241
1311,214534241
1326,214826816
1326,214826829
1372,214826615
1372,214826615
1372,214826615
1372,214554982
1372,214826621
1372,214826621
1372,214826619
1372,214826619
1372,214826619
1372,214826617
1372,214826617
1372,214826617
1372,214826617
1372,214826621
1372,214826621
1372,214640017
1372,214826837
1426,214821296
1426,214709585
1426,214585138
1426,214820231
1426,214585138
1426,214585138
1434,214537967
1434,214537967
1446,214820237
1446,214820237
1446,214820237
1446,214820237
1446,214820237
1446,214820240
1446,214820240
1446,214820240
1446,214744530
1446,214553855
1457,214821277
1457,214821277
1457,214835450
1457,214644352
1457,214710328
1457,214708657
1457,214680515
1457,214678524
1457,214706460
1457,214706432
1457,214835141
1457,214701682
1457,214706432
1457,214706460
1457,214708095
1457,214708095
1457,214701684
1457,214706432
1457,214701682
1457,214708095
1457,214706460
1484,214717860
1503,214533050
1503,214639192
1503,214639192
1503,214510712
1503,214510712
1503,214821296
1503,214821296
1503,214685792
1503,214685792
1503,214685422
1503,214685754
1503,214685792
1503,214612940
1503,214552385
1503,214552382
1503,214552382
1503,214552382
1503,214552382
1503,214685792
1503,214553735
1503,214844312
1503,214844312
1503,214844023
1503,214844023
1504,214820400
1504,214820400
1504,214717890
1504,214820402
1504,214745323
1504,214819376
1504,214820396
1504,214820392
1504,214820392
1504,214748336
1504,214712130
1504,214706102
1504,214744775
1504,214744775
1504,214744775
1504,214819721
1504,214667912
1504,214667912
1504,214667912
1504,214819526
1504,214826953
1504,214826799
1504,214819762
1508,214717003
1508,214717003
1508,214717003
1508,214716930
1508,214717007
1508,214716928
1508,214716928
1508,214716928
1508,214716930
1508,214832655
1508,214717007
1508,214717003
1511,214543494
1562,214717614
1562,214717612
1562,214717614
1562,214717614
1562,214717614
1591,214640407
1591,214640407
1639,214821028
1639,214821028
1639,214706460
1647,214821277
1647,214821277
1656,214821277
1656,214821277
1656,214821305
1656,214821315
1673,214826801
1673,214826700
1673,214826801
1673,214826801
1673,214826702
1673,214821277
1713,214827000
1713,214827000
1713,214826925
1713,214826925
1713,214826925
1713,214826925
1721,214575491
1721,214708239
1721,214708239
1722,214821290
1722,214821290
1722,214821290
1722,214821277
1722,214821277
1746,214821367
1746,214821367
1762,214839740
1762,214839740
1762,214839740
1762,214839740
1769,214717003
1769,214838366
1769,214838366
1769,214838366
1769,214838366
1769,214835120
1769,214704182
1769,214713847
1769,214564652
1769,214600535
1769,214600535
1769,214713823
1769,214713823
1769,214838366
1769,214838366
1769,214838366
1779,214709792
1779,214709792
1779,214709792
1779,214709792
1779,214709792
1779,214709792
1779,214709792
1779,214709792
1779,214709792
1779,214709792
1779,214709792
1779,214709792
1812,214826810
1812,214826810
1812,214826810
1821,214718197
1821,214718197
1834,214839313
1834,214839313
1834,214839999
1834,214839999
1877,214826803
1877,214820383
1877,214826803
1877,214820383
1877,214820383
1896,214827022
1896,214827022
1896,214827022
1958,214717003
1958,214717003
1958,214717003
1958,214717003
1958,214716928
1958,214716928
1958,214716928
1962,214827007
1962,214827007
1962,214827007
1962,214827005
1962,214827005
1962,214827005
1962,214827000
1962,214827026
1962,214826925
1962,214834865
1962,214834865
1962,214821305
1962,214821341
1962,214821307
1962,214821307
1962,214827005
1962,214827005
1962,214827005
1962,214826925
1983,214651455
1983,214651455
1983,214651455
1983,214573582
1983,214573582
1983,214541548
1983,214691188
1983,214691117
1983,214688630
1983,214691188
1983,214691150
1983,214688630
1983,214691188
1983,214691188
2012,214839313
2012,214839995
2012,214839995
2012,214839999
2012,214839997
2012,214839997
2023,214819796
2023,214819796
2033,214748338
2033,214748338
2033,214748338
2071,214826801
2071,214826801
2071,214826606
2071,214826606
2071,214826955
2071,214826627
2071,214826623
2071,214826623
2076,214602834
2076,214594678
2076,214535621
2076,214841006
2076,214716984
2076,214841640
2076,214826803
2076,214535621
2076,214841060
2076,214826810
2076,214585397
2076,214841640
2076,214841640
2076,214841640
2077,214531937
2077,214532567
2077,214547042
2077,214531937
2077,214547042
2098,214820261
2098,214820261
2101,214819798
2101,214819798
2101,214712240
2103,214717286
2103,214826908
2103,214826837
2103,214826908
2103,214668185
2103,214586694
2103,214717286
2103,214826908
2103,214717286
2103,214717286
2103,214826872
2103,214820402
2103,214826876
2103,214826876
2103,214717286
2118,214557268
2118,214573168
2118,214573168
2118,214706147
2118,214706147
2118,214706147
2118,214706147
2118,214706147
2153,214839752
2153,214536435
2153,214685424
2168,214820231
2168,214821277
2168,214821277
2168,214821277
2184,214826955
2184,214826955
2184,214826835
2184,214826835
2184,214826715
2184,214826715
2184,214567376
2184,214567376
2237,214832653
2237,214716980
2237,214716975
2237,214716975
2256,214839313
2256,214839313
2256,214839995
2256,214839995
2256,214839997
2256,214839997
2256,214839999
2256,214839999
2256,214552543
2358,214839313
2358,214839313
2358,214826891
2358,214819530
2358,214514287
2358,214514285
2358,214819530
2358,214508563
2358,214839313
2358,214839313
2358,214819530
2358,214513170
2358,214639074
2358,214639080
2358,214711965
2358,214531550
2358,214530500
2358,214700885
2358,214716643
2358,214717271
2377,214839313
2377,214839313
2377,214839313
2381,214840762
2381,214840762
2397,214826955
2397,214826835
2397,214821277
2397,214821277
2397,214826889
2397,214826889
2397,214585395
2397,214585395
2397,214583947
2397,214839731
2397,214839731
2397,214821290
2397,214821290
2397,214839731
2397,214839731
2397,214587590
2397,214640424
2397,214587437
2397,214821277
2397,214821277
2397,214585395
2397,214585395
2397,214554350
2397,214583947
2397,214821277
2397,214821277
2397,214553855
2397,214821369
2397,214821369
2397,214826955
2397,214826955
2398,214534704
2398,214534706
2398,214836789
2398,214534704
2398,214534704
2398,214820456
2398,214820456
2398,214652970
2398,214708370
2398,214783357
2398,214744779
2398,214744779
2398,214748287
2398,214819550
2398,214821015
2398,214821015
2398,214820456
2398,214746380
2398,214708370
2409,214698465
2409,214698465
2409,214698577
2409,214820261
2409,214820261
2409,214820233
2409,214820233
2409,214820231
2409,214820231
2422,214651427
2422,214714794
2422,214714794
2422,214827026
2422,214834865
2422,214834865
2422,214663127
2426,214827020
2426,214827020
2426,214827030
2426,214827030
2449,214596107
2449,214819490
2458,214839313
2458,214839313
2458,214839313
2467,214826816
2467,214826816
2474,214534704
2474,214534704
2474,214534704
2501,214582502
2501,214582502
2514,214509125
2514,214509125
2518,214835713
2518,214835713
2518,214713022
2518,214713007
2518,214716110
2518,214753515
2518,214819376
2518,214819376
2518,214819762
2518,214706462
2518,214684843
2518,214725532
2518,214532107
2518,214835713
2547,214840483
2547,214840483
2553,214718203
2553,214821390
2553,214821390
2553,214821390
2553,214821390
2553,214842292
2553,214573059
2553,214573059
2553,214821272
2553,214821272
2593,214708303
2593,214708303
2593,214708303
2619,214820441
2619,214820441
2619,214820261
2619,214717003
2619,214826715
2619,214826625
2619,214826625
2619,214691396
2619,214691396
2619,214691332
2619,214691332
2619,214717003
2619,214716926
2619,214716928
2619,214717007
2619,214716926
2619,214717007
2619,214717003
2619,214717005
2619,214717005
2619,214716928
2619,214819376
2619,214716667
2642,214843470
2642,214843470
2642,214843470
2642,214842600
2642,214843470
2642,214843470
2642,214843470
2666,214709160
2666,214709160
2666,214646780
2666,214646542
2666,214646550
2666,214702912
2666,214702912
2714,214841006
2714,214841006
2732,214819760
2732,214743335
2732,214819760
2732,214819760
2732,214819760
2743,214821277
2743,214821277
2743,214826897
2743,214826897
2756,214677746
2756,214677746
2758,214832559
2758,214821015
2758,214832559
2794,214826900
2794,214826900
2794,214826627
2794,214826627
2794,214826627
2797,214718398
2797,214718398
2797,214686902
2797,214718398
2797,214686900
2797,214826627
2808,214835760
2808,214833802
2808,214832730
2808,214832730
2808,214832730
2808,214835732
2808,214587609
2808,214832730
2808,214832730
2834,214838368
2834,214717867
2834,214717867
2834,214717007
2834,214716937
2834,214716977
2834,214716977
2834,214716977
2834,214832657
2834,214838368
2834,214838368
2834,214716962
2834,214716958
2834,214716960
2834,214716939
2834,214716945
2834,214716928
2834,214716969
2834,214716937
2834,214716937
2834,214716939
2834,214717007
2859,214835117
2859,214835120
2859,214575210
2859,214577492
2859,214602605
2859,214712235
2859,214530690
2859,214835285
2859,214600989
2859,214606408
2859,214712237
2859,214676574
2859,214676578
2859,214712235
2887,214691426
2887,214691426
2887,214753691
2957,214684093
2957,214684093
2957,214684093
2963,214639987
2963,214716982
2963,214716984
2963,214716984
2963,214820214
2963,214684757
2963,214602703
2963,214684757
2963,214602703
2963,214684757
2963,214684757
2963,214578176
2963,214576892
2963,214684757
2963,214578176
2963,214684757
2963,214578176
2963,214578176
2984,214639280
2984,214678076
2984,214678076
2984,214639226
2984,214677596
2984,214677596
2998,214585395
2998,214585395
2998,214585395
2998,214585395
2998,214553730
2998,214685422
2998,214585395
2998,214585395
3024,214832559
3024,214821024
3029,214587697
3029,214800268
3029,214800268
3029,214819376
3029,214820396
3029,214820392
3029,214725532
3029,214820396
3029,214819762
3029,214819760
3038,214819472
3038,214835197
3038,214829737
3038,214832557
3038,214717888
3038,214832557
3038,214714760
3038,214714760
3038,214560140
3038,214819472
3038,214819472
3038,214563335
3038,214563335
3056,214716973
3056,214716973
3056,214716973
3056,214716973
3056,214594678
3056,214594678
3061,214829257
3061,214829257
3061,214829257
3061,214684757
3061,214829257
3061,214829257
3061,214829257
3066,214553580
3066,214553580
3074,214717003
3074,214832655
3074,214832655
3074,214695097
3074,214695097
3074,214695097
3074,214695097
3074,214705610
3074,214705494
3074,214715102
3074,214715107
3074,214715102
3074,214715102
3074,214820186
3074,214651580
3074,214539039
3074,214551776
3074,214539039
3074,214744629
3074,214638712
3074,214836757
3074,214638712
3074,214629315
3074,214843374
3084,214572264
3084,214832557
3084,214821397
3084,214821397
3084,214821397
3112,214826908
3112,214826619
3112,214551905
3112,214826619
3112,214826619
3112,214826619
3116,214819721
3116,214819721
3116,214826702
3116,214826702
3116,214826702
3116,214843871
3116,214843871
3116,214820938
3116,214820938
3116,214612730
3116,214705100
3116,214826702
3116,214826702
3116,214826702
3116,214826623
3116,214826623
3116,214748336
3116,214748336
3116,214826955
3116,214826955
3116,214826955
3116,214826955
3191,214691426
3191,214691426
3191,214840813
3191,214840813
3241,214585395
3241,214585395
3264,214835120
3264,214600989
3264,214712237
3264,214712237
3264,214511015
3264,214712237
3264,214712237
3264,214712237
3264,214712237
3302,214696434
3302,214696434
3302,214542761
3302,214542761
3323,214600734
3323,214600734
3323,214508563
3323,214691428
3323,214691428
3323,214840871
3323,214840873
3323,214840867
3323,214840873
3323,214840871
3323,214840871
3323,214840871
3331,214563238
3331,214563238
3342,214821390
3342,214821390
3342,214821390
3342,214718203
3342,214821390
3342,214821390
3398,214712537
3398,214712537
3421,214826955
3421,214691383
3421,214826715
3421,214826715
3421,214826627
3421,214826627
3421,214820441
3421,214820441
3421,214826625
3421,214826625
3421,214664919
3421,214708370
3421,214820192
3421,214820192
3421,214844297
3421,214536502
3421,214674688
3421,214674695
3421,214674688
3421,214674690
3436,214838070
3436,214838070
3443,214676387
3443,214676387
3453,214826803
3453,214826803
3453,214841640
3453,214553762
3453,214553762
3453,214701212
3453,214821013
3453,214821013
3453,214552449
3453,214820383
3453,214820383
3453,214820392
3453,214826801
3453,214826801
3453,214821275
3453,214821275
3456,214711438
3456,214711438
3456,214711310
3456,214714757
3456,214684702
3456,214819627
3456,214711438
3456,214706437
3456,214684715
3456,214711438
3456,214717507
3456,214695195
3456,214819627
3456,214684715
3456,214819627
3456,214819627
3456,214711438
3456,214711074
3456,214744260
3456,214826893
3456,214826893
3456,214711438
3456,214819627
3456,214826893
3468,214826803
3468,214821285
3468,214821285
3468,214826803
3474,214710131
3474,214710131
3474,214710131
3474,214684093
3474,214685795
3474,214685795
3517,214714880
3517,214714880
3517,214714880
3517,214702826
3517,214714880
3517,214774685
3517,214774685
3568,214841640
3568,214841640
3568,214826803
3568,214841640
3568,214841640
3568,214841640
3608,214826803
3608,214821285
3608,214821285
3608,214821285
3624,214700990
3624,214630042
3624,214829312
3624,214827030
3624,214692600
3624,214692600
3624,214574777
3624,214700990
3624,214692600
3626,214645618
3626,214645618
3626,214645618
3626,214645618
3626,214645618
3626,214645618
3634,214684513
3634,214684513
3681,214791635
3681,214791635
3681,214667912
3681,214667912
3681,214819721
3681,214748336
3681,214706102
3681,214826876
3681,214820402
3687,214826844
3687,214826844
3687,214826835
3687,214826835
3687,214826715
3687,214826955
3687,214826606
3687,214826715
3687,214826715
3687,214826715
3687,214826715
3687,214516790
3687,214516790
3687,214840526
3687,214840526
3687,214579378
3687,214579378
3687,214716752
3687,214826623
3687,214516768
3687,214516768
3687,214509984
3687,214509984
3751,214819376
3751,214819376
3751,214819376
3751,214819376
3751,214826908
3751,214826908
3751,214826908
3751,214800272
3751,214819376
3751,214819376
3751,214819376
3751,214800268
3751,214718117
3751,214783350
3751,214819550
3751,214800268
3776,214840483
3776,214840483
3778,214517880
3778,214578007
3778,214819800
3778,214708239
3778,214517880
3778,214540035
3778,214577711
3778,214575491
3778,214575491
3778,214639177
3787,214717005
3787,214717005
3787,214717005
3787,214716986
3787,214716986
3787,214716941
3787,214716941
3787,214716941
3787,214716941
3787,214716941
3801,214820237
3801,214820237
3801,214709645
3801,214820237
3801,214820237
3801,214709735
3801,214709735
3811,214820231
3811,214820231
3811,214821277
3811,214821277
3811,214684610
3811,214658038
3811,214834865
3811,214834865
3836,214748291
3836,214753507
3836,214753507
3836,214753507
3841,214832655
3841,214832655
3841,214832655
3841,214832655
3841,214832655
3852,214684513
3852,214684513
3852,214836975
3852,214718409
3852,214555890
3857,214820383
3857,214821285
3857,214821285
3857,214826803
3857,214826803
3857,214553743
3857,214821285
3857,214820383
3857,214820383
3857,214820383
3857,214820383
3857,214821285
3857,214821285
3857,214821285
3857,214821285
3857,214819562
3857,214819562
3857,214819562
3871,214827030
3871,214827030
3871,214827030
3889,214827007
3889,214827007
3889,214827007
3889,214827007
3889,214827005
3889,214827005
3889,214827000
3889,214827000
3889,214827000
3889,214827000
3889,214827000
3889,214827000
3889,214827000
3889,214827000
3889,214834865
3889,214834865
3889,214828987
3889,214828987
3889,214828987
3889,214828987
3889,214826912
3889,214684942
3889,214684942
3889,214684942
3889,214716671
3889,214563133
3891,214821277
3891,214821290
3891,214821277
3891,214821277
3891,214820231
3891,214820383
3891,214836129
3891,214835557
3891,214843661
3891,214843667
3891,214826900
3891,214826799
3891,214821298
3891,214551909
3891,214551894
3891,214551855
3891,214551842
3891,214684252
3891,214684258
3891,214684258
3891,214832660
3891,214586655
3891,214586645
3891,214586655
3891,214586651
3891,214714663
3891,214636794
3891,214714663
3891,214695425
3891,214546089
3891,214645187
3891,214645239
3891,214579762
3891,214536547
3891,214716512
3891,214701135
3891,214706000
3891,214551860
3891,214551860
3891,214551808
3891,214551810
3891,214551815
3891,214684025
3891,214684020
3891,214683973
3891,214658019
3891,214516005
3894,214644317
3894,214644317
3894,214644317
3899,214832728
3899,214832728
3918,214684513
3918,214684513
3918,214836821
3929,214515883
3929,214826891
3929,214826891
3929,214716467
3929,214716467
3948,214821290
3948,214821290
3948,214821277
3948,214821277
3948,214821292
3948,214821292
3958,214551907
3958,214551907
3958,214646578
3958,214646578
3962,214601535
3962,214601535
3987,214673295
3987,214695412
3987,214695412
4023,214686086
4023,214686086
4023,214630042
4023,214630042
4023,214630042
4032,214551913
4032,214674772
4032,214674772
4034,214826829
4034,214826829
4036,214640096
4036,214652265
4036,214652957
4036,214538276
4036,214578230
4036,214578230
4036,214600824
4036,214600824
4069,214717115
4069,214717115
4069,214717115
4069,214819376
4069,214819376
4069,214819376
4069,214819376
4083,214835775
4083,214835775
4083,214835775
4088,214826810
4088,214826810
4088,214826702
4088,214827035
4088,214827035
4088,214717860
4088,214717860
4102,214711569
4102,214711569
4159,214837003
4159,214821277
4159,214821277
4159,214821279
4159,214821279
4159,214744528
4159,214744528
4159,214743497
4159,214743497
4159,214821277
4159,214821277
4176,214712908
4176,214696243
4176,214656324
4176,214696243
4176,214696243
4176,214696243
4176,214696243
4176,214696243
4176,214696243
4183,214821272
4183,214821272
4183,214821298
4183,214716467
4183,214716467
4183,214717877
4183,214826615
4183,214826612
4183,214826612
4183,214826612
4183,214712124
4183,214820415
4183,214827024
4183,214629900
4206,214656281
4206,214656281
4206,214832557
4206,214832559
4206,214821377
4207,214691484
4207,214691482
4207,214840792
4207,214840792
4258,214514278
4258,214514278
4266,214821028
4266,214706432
4266,214821028
4266,214706432
4318,214826816
4318,214826705
4318,214826705
4318,214821292
4318,214820413
4318,214826702
4318,214685422
4328,214753507
4328,214753507
4328,214748300
4328,214748300
4333,214551909
4333,214551909
4333,214821272
4333,214821272
4333,214827020
4333,214827020
4333,214821272
4333,214821272
4346,214594680
4346,214594680
4349,214688098
4349,214688098
4349,214688098
4349,214552194
4349,214554785
4349,214554785
4349,214717003
4349,214510820
4349,214602386
4349,214558160
4349,214559317
4349,214648415
4349,214648380
4349,214648415
4349,214656290
4349,214836793
4349,214820252
4349,214836793
4349,214582485
4349,214717312
4349,214510783
4349,214717312
4349,214836793
4349,214582485
4349,214836793
4349,214717312
4349,214836793
4349,214820252
4349,214836793
4349,214820252
4349,214820252
4349,214537415
4349,214836793
4359,214572264
4359,214688098
4359,214705119
4359,214586722
4359,214746339
4359,214746339
4359,214684382
4359,214663166
4359,214539260
4359,214539253
4359,214663166
4359,214746339
4359,214746339
4359,214746339
4359,214746339
4362,214827009
4362,214827009
4382,214821017
4382,214691255
4382,214691557
4382,214691557
4382,214691679
4382,214691679
4382,214691632
4382,214691632
4382,214769291
4382,214831663
4382,214838957
4382,214601034
4382,214819393
4382,214691255
4382,214691557
4382,214565475
4382,214565475
4382,214717890
4382,214717890
4382,214556595
4382,214565475
4402,214826803
4402,214826803
4402,214826803
4402,214841640
4402,214826803
4402,214826803
4402,214826803
4429,214691293
4429,214839791
4429,214691426
4429,214691426
4429,214691426
4429,214691319
4429,214691426
4429,214691426
4436,214535683
4436,214535683
4436,214535683
4436,214535683
4451,214821277
4451,214821277
4451,214821285
4451,214821285
4451,214821285
4451,214821290
4451,214821290
4451,214826627
4451,214826627
4451,214821037
4451,214840762
4453,214748338
4453,214748338
4453,214748338
4544,214716926
4544,214716926
4544,214716926
4544,214717003
4544,214717003
4547,214821277
4547,214821277
4547,214821277
4547,214821277
4547,214821292
4547,214821292
4547,214820383
4547,214821277
4547,214821277
4547,214821290
4547,214821290
4549,214839313
4549,214839313
4549,214839313
4549,214839313
4579,214636389
4579,214833309
4579,214833309
4579,214819547
4579,214549346
4579,214829282
4579,214829282
4579,214706205
4579,214716930
4579,214702796
4579,214749939
4579,214746410
4579,214545879
4579,214545879
4648,214532147
4648,214532147
4648,214532147
4652,214717318
4652,214836750
4652,214836722
4652,214836722
4652,214836718
4652,214836748
4652,214836748
4652,214836748
4657,214839313
4657,214839313
4721,214829285
4721,214829285
4721,214601034
4721,214601034
4721,214705530
4744,214826955
4744,214826955
4744,214826955
4744,214826835
4744,214826835
4744,214826835
4744,214826835
4744,214691390
4744,214826799
4746,214832653
4746,214832653
4749,214821277
4749,214821277
4749,214821290
4749,214821290
4759,214819376
4759,214819376
4759,214819762
4759,214819376
4759,214819382
4759,214820396
4759,214820396
4759,214718117
4759,214717890
4761,214819376
4761,214819376
4761,214819376
4761,214819376
4767,214644960
4767,214644960
4767,214644960
4806,214581489
4806,214581489
4806,214712237
4806,214743515
4806,214743515
4806,214743515
4806,214826606
4806,214826627
4806,214827022
4806,214687685
4806,214581489
4806,214712235
4806,214530665
4809,214844004
4809,214844004
4809,214844002
4809,214843565
4809,214843556
4809,214843550
4809,214843481
4809,214843472
4809,214843472
4809,214840914
4809,214842442
4809,214842442
4821,214826810
4821,214826810
4832,214717003
4832,214716926
4832,214716926
4832,214716926
4832,214716926
4832,214839313
4834,214712237
4834,214743515
4834,214743515
4834,214530665
4834,214530665
4834,214530665
4834,214540070
4834,214540070
4834,214540070
4834,214826835
4868,214513363
4868,214513363
4868,214513363
4868,214708648
4868,214708648
4868,214827032
4868,214827032
4868,214554585
4868,214606777
4868,214582385
4868,214572973
4868,214601060
4868,214717412
4868,214585597
4868,214543040
4868,214582385
4868,214697137
4868,214697137
4868,214697130
4873,214832657
4873,214716984
4873,214832657
4873,214826705
4873,214716984
4884,214827022
4884,214827022
4914,214821292
4914,214821292
4943,214717003
4943,214717003
4944,214717003
4944,214717003
4944,214716928
4944,214717003
4944,214717007
4944,214554358
4944,214819468
4944,214717003
4944,214716971
4944,214819468
4944,214838364
4944,214716952
4944,214716928
4944,214717005
4944,214716939
4944,214716971
4944,214716990
4944,214819468
4944,214716943
4944,214819719
4944,214826833
4944,214826833
4944,214820447
4944,214820447
4944,214827032
4944,214820402
4944,214820402
4944,214820402
4944,214819760
4944,214819760
4944,214819760
4944,214692776
4944,214697137
4944,214680945
4944,214664861
4944,214697130
4944,214680945
4944,214697137
4944,214697137
4982,214680718
4982,214680718
4982,214690110
4982,214690110
4988,214839313
4988,214839313
4988,214839999
4988,214839999
4992,214821315
4992,214821315
4992,214821315
4992,214716932
4992,214716932
4992,214716932
4992,214716932
4992,214716932
4992,214716932
4992,214823908
4993,214534601
4993,214512611
4993,214704180
4993,214835285
4993,214530703
4993,214530705
4993,214835713
4993,214512611
4993,214600989
4993,214835285
4993,214530703
4993,214835120
4993,214704180
4993,214680371
4993,214512611
4993,214835120
4993,214835120
5002,214717867
5002,214716982
5002,214716982
5002,214716982
5038,214839311
5038,214585633
5038,214839311
5038,214585633
5038,214585633
5038,214585633
5038,214585633
5038,214554967
5038,214554967
5058,214609445
